kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;vervaldatum_apk;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;vervaldatum_apk_dt;catalogusprijs;zuinigheidsclassificatie;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;maximum_last_onder_de_vooras_sen_tezamen_koppeling;type;maximum_ondersteunende_snelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;hoogte_voertuig;type_gasinstallatie;maximale_constructiesnelheid
11ZFND;Personenauto;PORSCHE;911 CARRERA;20211201;coupe;ZWART;Niet geregistreerd;6;1370;1470;20041116;20090415;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1810;1;0.16;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2021-12-01T00:00:00.000;2004-11-16T00:00:00.000;2009-04-15T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20220628;25690;4;3596;1810;e13*2001/116*0137*00;CA11;01;0;2021;2022-06-28T00:00:00.000;;G;;;;;;;;;;
11ZLK2;Personenauto;PORSCHE;CAYENNE GTS;20150812;stationwagen;ZWART;Niet geregistreerd;8;2060;2160;20130104;20130104;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.14;290;Nee;Nee;Nee;6340;Logisch;00;Ja;2015-08-12T00:00:00.000;2013-01-04T00:00:00.000;2013-01-04T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240104;31202;5;4806;2840;e13*2007/46*1085*06;EI22;02;0;2022;2024-01-04T00:00:00.000;143611;F;750;3500;;92A;0.00;;;;;
11ZSH9;Personenauto;PORSCHE;911 CARRERA 4S;20221028;coupe;ZWART;Niet geregistreerd;6;1440;1540;20130118;20130118;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. bodemplaat by voorzitting;1895;0;0.19;245;Nee;Nee;Nee;0;Logisch;00;Ja;2022-10-28T00:00:00.000;2013-01-18T00:00:00.000;2013-01-18T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231020;17621;4;3800;1895;e13*2007/46*1187*04;CB22;01;0;2022;2023-10-20T00:00:00.000;163317;F;;;;991;;;;;;
11ZTJ8;Personenauto;PORSCHE;CAYENNE DIESEL;20220701;stationwagen;ZWART;Niet geregistreerd;6;2055;2155;20130201;20130201;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.08;290;Nee;Nee;Nee;6340;Logisch;00;Ja;2022-07-01T00:00:00.000;2013-02-01T00:00:00.000;2013-02-01T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240213;20638;5;2967;2840;e13*2007/46*1085*07;EG22;02;0;2023;2024-02-13T00:00:00.000;109190;D;750;3500;;92A;0.00;;;;;
12GBR1;Personenauto;PORSCHE;911 CARRERA;20201223;coupe;ZWART;Niet geregistreerd;6;1410;1510;20050104;20080528;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;schutbord;1855;;0.16;235;Nee;Nee;Nee;;Geen oordeel;05;Ja;2020-12-23T00:00:00.000;2005-01-04T00:00:00.000;2008-05-28T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230416;28989;4;3596;1855;;;;;2022;2023-04-16T00:00:00.000;;;;;0;;;;;;;
12GDG2;Personenauto;PORSCHE;986;20180607;cabriolet;ZWART;Niet geregistreerd;6;1250;1350;20040713;20080530;Geen verstrekking in Open Data;Ja;2;4;0;0;432;0;M1;r. tegen schutbord in kofferruimte;1600;0;0.12;242;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2018-06-07T00:00:00.000;2004-07-13T00:00:00.000;2008-05-30T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20210708;14814;2;2687;1600;e13*98/14*0020*10;KK11;01;0;2020;2021-07-08T00:00:00.000;;F;;;;;;;;;;
12GKX7;Personenauto;PORSCHE;986;20131123;cabriolet;ZWART;Niet geregistreerd;6;1225;1325;19990708;20080725;Geen verstrekking in Open Data;Ja;2;4;0;0;432;0;M1;r. tegen schutbord in kofferruimte;1560;1;0.11;242;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2013-11-23T00:00:00.000;1999-07-08T00:00:00.000;2008-07-25T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230617;15230;2;2480;1560;e13*98/14*0020*03;KA11;02;0;2022;2023-06-17T00:00:00.000;;;;;;;;;;;;
12GVJ2;Personenauto;PORSCHE;911 TURBO;20110819;coupe;ZWART;Niet geregistreerd;6;1595;1695;20080912;20080912;Geen verstrekking in Open Data;Ja;2;4;0;0;445;0;M1;r. by schutbord kofferruimte;1980;0;0.21;235;Nee;Nee;Nee;0;Logisch;00;Ja;2011-08-19T00:00:00.000;2008-09-12T00:00:00.000;2008-09-12T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230831;68746;4;3600;1980;e13*2001/116*0177*04;LU22;01;0;2022;2023-08-31T00:00:00.000;232614;G;;;;997 TURBO;;;;;;
12HKG5;Personenauto;PORSCHE;CAYENNE S;20230105;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20090105;20090105;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.12;286;Nee;Nee;Nee;6580;Logisch;00;Ja;2023-01-05T00:00:00.000;2009-01-05T00:00:00.000;2009-01-05T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231130;40991;5;4806;3080;e13*2001/116*0089*08;EL22;01;0;2022;2023-11-30T00:00:00.000;129197;G;750;3500;;;;;;;;
12HLG8;Personenauto;PORSCHE;CAYENNE GTS;20181101;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20090103;20090103;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. kofferruimte;3080;0;0.13;286;Nee;Nee;Nee;6580;Logisch;00;Ja;2018-11-01T00:00:00.000;2009-01-03T00:00:00.000;2009-01-03T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231115;46378;5;4806;3080;e13*2001/116*0089*10;EP22;02;0;2022;2023-11-15T00:00:00.000;148581;G;750;3500;;9PA;;;;;;
12JHX3;Personenauto;PORSCHE;BOXTER;20221220;cabriolet;ZWART;Niet geregistreerd;6;1285;1385;20010701;20090619;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. kofferruimte;1620;;0.12;241;Nee;Nee;Nee;;Geen oordeel;07;Ja;2022-12-20T00:00:00.000;2001-07-01T00:00:00.000;2009-06-19T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231109;8112;2;2687;1620;;;;;2022;2023-11-09T00:00:00.000;;;;;0;;;;;;;
12JNX4;Personenauto;PORSCHE;CARRERA S;20230204;coupe;ZWART;Niet geregistreerd;6;1471;1571;20070630;20090709;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. schutbord kofferruimte;1885;;0.17;235;Nee;Nee;Nee;;Geen oordeel;05;Ja;2023-02-04T00:00:00.000;2007-06-30T00:00:00.000;2009-07-09T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221206;33160;4;3824;1885;;;;;2023;2022-12-06T00:00:00.000;;;;;0;;;;;;;
12KDX3;Personenauto;PORSCHE;CAYMAN S;20150307;coupe;ZWART;Niet geregistreerd;6;1350;1450;20091023;20091023;Geen verstrekking in Open Data;Ja;2;4;0;0;435;0;M1;r. schutbord;1675;0;0.16;242;Nee;Nee;Nee;0;Logisch;00;Ja;2015-03-07T00:00:00.000;2009-10-23T00:00:00.000;2009-10-23T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230309;28834;2;3436;1675;e13*2001/116*0141*08;CV12;A2;0;2022;2023-03-09T00:00:00.000;108686;F;;;;987;;;;;;
12KHV5;Personenauto;PORSCHE;CAYENNE S;20221001;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20070713;20091128;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;1;0.12;287;Nee;Nee;Nee;6580;Geen oordeel;05;Ja;2022-10-01T00:00:00.000;2007-07-13T00:00:00.000;2009-11-28T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230607;18367;5;4806;3080;e13*2001/116*0089*06;EL22;01;0;2022;2023-06-07T00:00:00.000;;G;750;3500;;;;;;;;
12KJK8;Personenauto;PORSCHE;911 CARRERA;20151029;cabriolet;ZWART;Niet geregistreerd;6;1415;1515;20010521;20091207;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1840;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2015-10-29T00:00:00.000;2001-05-21T00:00:00.000;2009-12-07T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231223;31297;4;3387;1840;e13*98/14*0031*08;KE12;01;0;2022;2023-12-23T00:00:00.000;;G;;;;;;;;;;
12LGZ1;Personenauto;PORSCHE;911 TURBO;20211103;coupe;ZWART;Niet geregistreerd;6;1295;1395;20070701;20100417;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;schutbord r.;1950;;0.17;236;Nee;Nee;Nee;;Geen oordeel;05;Ja;2021-11-03T00:00:00.000;2007-07-01T00:00:00.000;2010-04-17T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20220610;35119;4;3596;1950;;;;;2021;2022-06-10T00:00:00.000;;;;;0;;;;;;;
12LJK8;Personenauto;PORSCHE;911 CARRERA;20160723;cabriolet;ZWART;Niet geregistreerd;6;1370;1470;19950228;20100610;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;kofferruimte v. vooras;1710;;0.14;227;Nee;Nee;Nee;;Onlogisch;04;Ja;2016-07-23T00:00:00.000;1995-02-28T00:00:00.000;2010-06-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230429;30769;4;3600;1710;;;;;2022;2023-04-29T00:00:00.000;;;;;0;;;;;;;
12LLV2;Personenauto;PORSCHE;BOXSTER;20190216;cabriolet;ZWART;Niet geregistreerd;6;1250;1350;20040831;20100526;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. dwarsbalk kofferruimte;1600;;0.12;244;Nee;Nee;Nee;;Geen oordeel;05;Ja;2019-02-16T00:00:00.000;2004-08-31T00:00:00.000;2010-05-26T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230716;18022;2;2687;1600;;;;;2022;2023-07-16T00:00:00.000;;;;;0;;;;;;;
12LRN4;Personenauto;PORSCHE;911 CARRERA 4;20100610;cabriolet;ZWART;Niet geregistreerd;6;1510;1610;20080630;20100610;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1920;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2010-06-10T00:00:00.000;2008-06-30T00:00:00.000;2010-06-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20220923;36982;4;3596;1920;e13*2001/116*0137*06;KA21;01;0;2021;2022-09-23T00:00:00.000;;G;;;;;;;;;;
12NFHF;Personenauto;PORSCHE;944 S2 CABRIOLET U9;20091012;cabriolet;ZWART;Niet geregistreerd;4;1280;1380;19900219;20030813;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. tegen schutbord onder motorkap;1650;0;0.11;240;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2009-10-12T00:00:00.000;1990-02-19T00:00:00.000;2003-08-13T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20170720;20055;;2990;1650;;;;;2016;2017-07-20T00:00:00.000;;;500;1200;;;;;;;;
12NHS2;Personenauto;PORSCHE;BOXSTER S;20150408;cabriolet;ZWART;Niet geregistreerd;6;1310;1410;20010629;20100909;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. schutbord kofferruimte;1655;;0.13;242;Nee;Nee;Nee;;Geen oordeel;05;Ja;2015-04-08T00:00:00.000;2001-06-29T00:00:00.000;2010-09-09T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20221016;21953;2;3179;1655;;;;;2021;2022-10-16T00:00:00.000;;;;;0;;;;;;;
12PGDH;Personenauto;PORSCHE;CAYENNE TURBO;20230104;stationwagen;ZWART;Niet geregistreerd;8;2330;2430;20040609;20040609;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.14;286;Nee;Nee;Nee;6580;Logisch;00;Ja;2023-01-04T00:00:00.000;2004-06-09T00:00:00.000;2004-06-09T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231230;42537;5;4511;3080;e13*2001/116*0089*02;EB22;01;0;2023;2023-12-30T00:00:00.000;;G;750;3500;;;;;;;;
12PKR6;Personenauto;PORSCHE;911 GT3;20171021;coupe;ZWART;Niet geregistreerd;6;1370;1470;20090715;20110210;Geen verstrekking in Open Data;Ja;2;4;0;0;446;0;M1;r. schutbord by kofferruimte;1680;0;0.22;236;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2017-10-21T00:00:00.000;2009-07-15T00:00:00.000;2011-02-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20191002;51443;2;3797;1680;e13*2001/116*0137*11;CS11;05;0;2022;2019-10-02T00:00:00.000;;G;;;;997;;;;;;
12PVT1;Personenauto;PORSCHE;CAYENNE S;20170114;stationwagen;ZWART;Niet geregistreerd;8;2040;2140;20110401;20110401;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.14;290;Nee;Nee;Nee;6340;Logisch;00;Ja;2017-01-14T00:00:00.000;2011-04-01T00:00:00.000;2011-04-01T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240112;34772;5;4806;2840;e13*2007/46*1085*03;EB22;02;0;2022;2024-01-12T00:00:00.000;148737;E;750;3500;;92A;0.00;;;;;
12PVZZ;Personenauto;PORSCHE;CAYENNE TURBO;20210205;stationwagen;ZWART;Niet geregistreerd;8;2330;2430;20050103;20050103;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.14;286;Nee;Nee;Nee;6580;Logisch;00;Ja;2021-02-05T00:00:00.000;2005-01-03T00:00:00.000;2005-01-03T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240112;41959;5;4511;3080;e13*2001/116*0089*03;EB22;01;0;2023;2024-01-12T00:00:00.000;;G;750;3500;;;0.00;;;;;
12RNB6;Personenauto;PORSCHE;CAYENNE DIESEL;20110624;stationwagen;ZWART;Niet geregistreerd;6;2055;2155;20110624;20110624;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.08;290;Nee;Nee;Nee;6340;Logisch;00;Ja;2011-06-24T00:00:00.000;2011-06-24T00:00:00.000;2011-06-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230626;25285;5;2967;2840;e13*2007/46*1085*04;EG22;02;0;2022;2023-06-26T00:00:00.000;108157;C;750;3500;;92A;;;;;;
12RNNN;Personenauto;PORSCHE;911 CARRERA;20150606;cabriolet;ZWART;Niet geregistreerd;6;1455;1555;20050616;20050616;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1875;0;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2015-06-06T00:00:00.000;2005-06-16T00:00:00.000;2005-06-16T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230616;32864;4;3596;1875;e13*2001/116*0137*01;KA11;01;0;2022;2023-06-16T00:00:00.000;;G;;;;;;;;;;
12SJH8;Personenauto;PORSCHE;911 TURBO S;20170313;cabriolet;ZWART;Niet geregistreerd;6;1635;1735;20111006;20111006;Geen verstrekking in Open Data;Ja;2;4;0;0;445;0;M1;r. schutbord by kofferruimte;2010;0;0.22;235;Nee;Nee;Nee;0;Logisch;00;Ja;2017-03-13T00:00:00.000;2011-10-06T00:00:00.000;2011-10-06T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230704;52317;4;3800;2010;e13*2001/116*0177*09;MY22;05;0;2022;2023-07-04T00:00:00.000;244540;G;;;;997 TURBO;;;;;;
12SLLL;Personenauto;PORSCHE;911 CARRERA;20210210;coupe;ZWART;Niet geregistreerd;6;1450;1550;20060224;20060224;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1875;0;0.17;235;Nee;Nee;Nee;0;Logisch;00;Ja;2021-02-10T00:00:00.000;2006-02-24T00:00:00.000;2006-02-24T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230521;37946;4;3824;1875;e13*2001/116*0137*03;CB21;01;0;2022;2023-05-21T00:00:00.000;;G;;;;;;;;;;
12SXKS;Personenauto;PORSCHE;CAYENNE;20110520;stationwagen;ZWART;Niet geregistreerd;6;2145;2245;20060530;20060530;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;2945;0;0.08;286;Nee;Nee;Nee;6445;Logisch;00;Ja;2011-05-20T00:00:00.000;2006-05-30T00:00:00.000;2006-05-30T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240120;26720;5;3189;2945;e13*2001/116*0089*05;EC22;01;0;2023;2024-01-20T00:00:00.000;;G;750;3500;;;0.00;;;;;
12SZRT;Personenauto;PORSCHE;911 CARRERA;20210828;cabriolet;ZWART;Niet geregistreerd;6;1370;1470;19990630;20060622;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1795;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2021-08-28T00:00:00.000;1999-06-30T00:00:00.000;2006-06-22T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230812;35084;4;3387;1795;e13*98/14*0031*05;KA11;02;0;2022;2023-08-12T00:00:00.000;;;;;;;;;;;;
12TFGP;Personenauto;PORSCHE;911 CARRERA 4S;20201124;coupe;ZWART;Niet geregistreerd;6;1450;1550;20060727;20060727;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1875;0;0.17;235;Nee;Nee;Nee;0;Logisch;00;Ja;2020-11-24T00:00:00.000;2006-07-27T00:00:00.000;2006-07-27T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230727;43531;4;3824;1875;e13*2001/116*0137*04;CB21;01;0;2022;2023-07-27T00:00:00.000;;G;;;;;;;;;;
12TLDZ;Personenauto;PORSCHE;BOXSTER S;20190625;cabriolet;ZWART;Niet geregistreerd;6;1330;1430;20061027;20061027;Geen verstrekking in Open Data;Ja;2;4;0;0;433;0;M1;r. tegen schutbord in kofferruimte;1630;0;0.15;242;Nee;Nee;Nee;0;Logisch;00;Ja;2019-06-25T00:00:00.000;2006-10-27T00:00:00.000;2006-10-27T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230721;23286;2;3387;1630;e13*2001/116*0141*03;KQ11;A1;0;2022;2023-07-21T00:00:00.000;;G;;;;;;;;;;
