kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;bruto_bpm;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;catalogusprijs;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;zuinigheidsclassificatie;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_last_onder_de_vooras_sen_tezamen_koppeling;maximum_ondersteunende_snelheid;type_gasinstallatie;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd
01GJP5;Personenauto;HYUNDAI;I 10;20240130;20130201;963;MPV;5;BLAUW;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080630;20080630;Geen verstrekking in Open Data;9699;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2023;Logisch;00;Ja;2024-01-30T00:00:00.000;2013-02-01T00:00:00.000;2008-06-30T00:00:00.000;2008-06-30T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GJP6;Personenauto;HYUNDAI;TUCSON;20230903;20160108;6554;MPV;5;GRIJS;Niet geregistreerd;4;1975;1437;2050;1537;500;1400;20080630;20080630;Geen verstrekking in Open Data;27924;Ja;4;4;0;0;433;0;M1;r. op dwarsbalk onder voorzitting;2050;;e4*2001/116*0087*09;ADZ;V;0;0.07;263;Nee;Nee;Nee;3450;0;2022;Logisch;00;Ja;2023-09-03T00:00:00.000;2016-01-08T00:00:00.000;2008-06-30T00:00:00.000;2008-06-30T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GJT7;Personenauto;HYUNDAI;COUPE;20240228;20220202;6739;coupe;4;GRIJS;Niet geregistreerd;4;1975;1287;1740;1387;550;1400;20080704;20080704;Geen verstrekking in Open Data;27504;Ja;2;4;0;0;440;0;M1;midden tegen schutbord onder motorkap;1740;;e11*98/14*0186*04;J1;X;0;0.08;253;Nee;Nee;Nee;3140;0;2023;Logisch;00;Ja;2024-02-28T00:00:00.000;2022-02-02T00:00:00.000;2008-07-04T00:00:00.000;2008-07-04T00:00:00.000;E;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GJT8;Personenauto;HYUNDAI;MATRIX;20240315;20210315;3887;MPV;5;BLAUW;Niet geregistreerd;4;1599;1223;1800;1323;550;1300;20080630;20080630;Geen verstrekking in Open Data;17754;Ja;4;4;0;0;405;0;M1;r. tegen schutbord onder motorkap;1800;;e4*2001/116*0126*00;F5P11;M51AZ1;0;0.06;260;Nee;Nee;Nee;3100;0;2023;Logisch;00;Ja;2024-03-15T00:00:00.000;2021-03-15T00:00:00.000;2008-06-30T00:00:00.000;2008-06-30T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GJX8;Personenauto;HYUNDAI;I 10;20230324;20150902;2228;MPV;5;GRIJS;Niet geregistreerd;4;1086;930;1430;1030;;700;20080711;20080711;Geen verstrekking in Open Data;12554;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1430;PA;e4*2001/116*0131*00;F5P11;A41CZ1;0;0.05;238;Nee;Nee;Nee;2130;0;2022;Logisch;00;Ja;2023-03-24T00:00:00.000;2015-09-02T00:00:00.000;2008-07-11T00:00:00.000;2008-07-11T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GKF6;Personenauto;HYUNDAI;GETZ;20230709;20200714;2320;MPV;5;BLAUW;Niet geregistreerd;4;1399;1000;1510;1100;450;1000;20080716;20080716;Geen verstrekking in Open Data;12904;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1510;;e4*2001/116*0123*00;F5P21;M52AZ1;0;0.06;246;Nee;Nee;Nee;2510;0;2022;Logisch;00;Ja;2023-07-09T00:00:00.000;2020-07-14T00:00:00.000;2008-07-16T00:00:00.000;2008-07-16T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GLD1;Personenauto;HYUNDAI;TUCSON;20230716;20080716;6058;MPV;5;ZWART;Niet geregistreerd;4;1975;1437;2050;1537;500;1400;20080716;20080716;Geen verstrekking in Open Data;26034;Ja;4;4;0;0;433;0;M1;r. op dwarsbalk onder voorzitting;2050;;e4*2001/116*0087*09;ADZ;V;0;0.07;263;Nee;Nee;Nee;3450;0;2022;Logisch;00;Ja;2023-07-16T00:00:00.000;2008-07-16T00:00:00.000;2008-07-16T00:00:00.000;2008-07-16T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GLL8;Personenauto;HYUNDAI;GETZ;20230317;20220610;2320;MPV;5;BLAUW;Niet geregistreerd;4;1399;1000;1510;1100;450;1000;20100226;20100226;Geen verstrekking in Open Data;12904;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1510;;e4*2001/116*0123*00;F5P21;M52AZ1;0;0.06;246;Nee;Nee;Nee;2510;0;2022;Logisch;00;Ja;2023-03-17T00:00:00.000;2022-06-10T00:00:00.000;2010-02-26T00:00:00.000;2010-02-26T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNG3;Personenauto;HYUNDAI;I 10;20230504;20170114;953;MPV;5;GRIJS;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080731;20080731;Geen verstrekking in Open Data;9660;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-05-04T00:00:00.000;2017-01-14T00:00:00.000;2008-07-31T00:00:00.000;2008-07-31T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNL5;Personenauto;HYUNDAI;I 10;20240315;20080809;963;MPV;5;BLAUW;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080728;20080728;Geen verstrekking in Open Data;9699;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2023;Logisch;00;Ja;2024-03-15T00:00:00.000;2008-08-09T00:00:00.000;2008-07-28T00:00:00.000;2008-07-28T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNP5;Personenauto;HYUNDAI;I 10;20231016;20181006;2018;MPV;5;GRIJS;Niet geregistreerd;4;1086;930;1430;1030;;700;20080731;20080731;Geen verstrekking in Open Data;11755;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1430;PA;e4*2001/116*0131*00;F5P11;A41CZ1;0;0.05;238;Nee;Nee;Nee;2130;0;2022;Logisch;00;Ja;2023-10-16T00:00:00.000;2018-10-06T00:00:00.000;2008-07-31T00:00:00.000;2008-07-31T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNS8;Personenauto;HYUNDAI;GETZ;20230521;20200126;2249;MPV;5;ZWART;Niet geregistreerd;4;1399;1000;1510;1100;450;1000;20080731;20080731;Geen verstrekking in Open Data;12634;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1510;;e4*2001/116*0123*00;F5P21;M52AZ1;0;0.06;246;Nee;Nee;Nee;2510;0;2022;Logisch;00;Ja;2023-05-21T00:00:00.000;2020-01-26T00:00:00.000;2008-07-31T00:00:00.000;2008-07-31T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNS9;Personenauto;HYUNDAI;I 30;20231128;20190412;3403;MPV;5;GRIJS;Niet geregistreerd;4;1396;1168;1720;1268;550;1200;20080807;20080807;Geen verstrekking in Open Data;19004;Ja;4;4;0;0;425;0;M1;op dwarsbalk by r. voorzitting;1720;FD;e11*2001/116*0313*06;B5P21;M51AZ1;0;0.06;265;Nee;Nee;Nee;2920;0;2022;Logisch;00;Ja;2023-11-28T00:00:00.000;2019-04-12T00:00:00.000;2008-08-07T00:00:00.000;2008-08-07T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNX9;Personenauto;HYUNDAI;GETZ;20230731;20101006;2249;MPV;5;ZWART;Niet geregistreerd;4;1399;1000;1510;1100;450;1000;20080731;20080731;Geen verstrekking in Open Data;12634;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1510;;e4*2001/116*0123*00;F5P21;M52AZ1;0;0.06;246;Nee;Nee;Nee;2510;0;2022;Logisch;00;Ja;2023-07-31T00:00:00.000;2010-10-06T00:00:00.000;2008-07-31T00:00:00.000;2008-07-31T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GNZ1;Personenauto;HYUNDAI;I 10;20230731;20080812;963;MPV;5;BLAUW;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080731;20080731;Geen verstrekking in Open Data;9699;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-07-31T00:00:00.000;2008-08-12T00:00:00.000;2008-07-31T00:00:00.000;2008-07-31T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GPKR;Personenauto;HYUNDAI;ACCENT;20230325;20180329;2460;hatchback;5;GRIJS;Niet geregistreerd;4;1341;965;1555;1065;453;900;20010201;20010201;Geen verstrekking in Open Data;;Ja;4;4;0;0;420;0;M1;r. tegen schutbord onder motorkap;1555;;e4*98/14*0037*01;CD;JN;1;0.06;244;Nee;Nee;Nee;2455;0;2022;Geen oordeel;07;Ja;2023-03-25T00:00:00.000;2018-03-29T00:00:00.000;2001-02-01T00:00:00.000;2001-02-01T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;0.00;;;;
01GPPP;Personenauto;HYUNDAI;ATOS-PRIME;20240216;20060214;1411;hatchback;5;BLAUW;Niet geregistreerd;4;999;822;1316;922;400;700;20010202;20010202;Geen verstrekking in Open Data;;Ja;4;4;0;0;350;0;M1;midden tegen schutbord onder motorkap;1316;;e11*96/79*0092*05;5G11;PKMBY;1;0.04;238;Nee;Nee;Nee;2016;0;2023;Logisch;00;Ja;2024-02-16T00:00:00.000;2006-02-14T00:00:00.000;2001-02-02T00:00:00.000;2001-02-02T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GPT3;Personenauto;HYUNDAI;I 30CW;20230822;20080822;3873;MPV;5;ZWART;Niet geregistreerd;4;1591;1211;1820;1311;550;1200;20080822;20080822;Geen verstrekking in Open Data;20795;Ja;4;4;0;0;448;0;M1;op dwarsbalk by r. voorzitting;1820;FD;e11*2001/116*0313*06;F5P61;M52AZ1;0;0.07;270;Nee;Ja;Nee;3020;0;2022;Logisch;00;Ja;2023-08-22T00:00:00.000;2008-08-22T00:00:00.000;2008-08-22T00:00:00.000;2008-08-22T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GRG6;Personenauto;HYUNDAI;I 10;20230913;20221209;1398;MPV;5;GRIJS;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080819;20080819;Geen verstrekking in Open Data;11360;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-09-13T00:00:00.000;2022-12-09T00:00:00.000;2008-08-19T00:00:00.000;2008-08-19T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GRR8;Personenauto;HYUNDAI;GETZ;20230528;20140530;2249;MPV;5;ZWART;Niet geregistreerd;4;1399;1000;1510;1100;450;1000;20080822;20080822;Geen verstrekking in Open Data;12634;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1510;;e4*2001/116*0123*00;F5P21;M52AZ1;0;0.06;246;Nee;Nee;Nee;2510;0;2022;Logisch;00;Ja;2023-05-28T00:00:00.000;2014-05-30T00:00:00.000;2008-08-22T00:00:00.000;2008-08-22T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GRV6;Personenauto;HYUNDAI;I 10;20231014;20090916;622;MPV;5;ZWART;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080919;20080919;Geen verstrekking in Open Data;8399;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-10-14T00:00:00.000;2009-09-16T00:00:00.000;2008-09-19T00:00:00.000;2008-09-19T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GRZ9;Personenauto;HYUNDAI;GETZ;20230610;20131005;1148;MPV;5;BLAUW;Niet geregistreerd;4;1086;950;1440;1050;450;700;20080828;20080828;Geen verstrekking in Open Data;10404;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1440;;e4*2001/116*0123*00;F5P11;M51AZ1;0;0.05;246;Nee;Nee;Nee;2140;0;2022;Logisch;00;Ja;2023-06-10T00:00:00.000;2013-10-05T00:00:00.000;2008-08-28T00:00:00.000;2008-08-28T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSH8;Personenauto;HYUNDAI;SANTA FE;20231010;20101023;10258;MPV;5;BLAUW;Niet geregistreerd;6;2656;1645;2240;1745;750;2000;20080829;20080829;Geen verstrekking in Open Data;38140;Ja;4;4;0;0;0;0;M1;r. tegen schutbord onder motorkap;2240;;e11*2001/116*0270*01;F5P11;M51AZ1;0;0.08;270;Nee;Ja;Nee;4240;0;2022;Logisch;00;Ja;2023-10-10T00:00:00.000;2010-10-23T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;E;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSL1;Personenauto;HYUNDAI;I 10;20230726;20150829;622;MPV;5;ZWART;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080912;20080912;Geen verstrekking in Open Data;8399;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-07-26T00:00:00.000;2015-08-29T00:00:00.000;2008-09-12T00:00:00.000;2008-09-12T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSP5;Personenauto;HYUNDAI;GETZ;20230901;20200217;2320;MPV;5;BLAUW;Niet geregistreerd;4;1399;1000;1510;1100;450;1000;20080829;20080829;Geen verstrekking in Open Data;12904;Ja;4;4;0;0;383;0;M1;r. op dwarsbalk by voorzitting;1510;;e4*2001/116*0123*00;F5P21;M52AZ1;0;0.06;246;Nee;Nee;Nee;2510;0;2022;Logisch;00;Ja;2023-09-01T00:00:00.000;2020-02-17T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSP6;Personenauto;HYUNDAI;I 10;20230630;20221025;753;MPV;5;ZWART;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080829;20080829;Geen verstrekking in Open Data;8899;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-06-30T00:00:00.000;2022-10-25T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSP7;Personenauto;HYUNDAI;MATRIX;20231218;20151218;3887;MPV;5;BLAUW;Niet geregistreerd;4;1599;1223;1800;1323;550;1300;20080828;20080828;Geen verstrekking in Open Data;17754;Ja;4;4;0;0;406;0;M1;r. tegen schutbord onder motorkap;1800;FCT;e4*2001/116*0126*01;F5P11;M51AZ1;0;0.06;260;Nee;Nee;Nee;3100;0;2022;Logisch;00;Ja;2023-12-18T00:00:00.000;2015-12-18T00:00:00.000;2008-08-28T00:00:00.000;2008-08-28T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSX2;Personenauto;HYUNDAI;ACCENT;20230829;20220824;2683;MPV;5;GRIJS;Niet geregistreerd;4;1399;1055;1600;1155;453;1100;20080829;20080829;Geen verstrekking in Open Data;14289;Ja;2;4;0;0;405;0;M1;op dwarsbalk onder r. voorzitting;1600;;e4*2001/116*0103*01;FG1;M1;0;0.06;250;Nee;Nee;Nee;2700;0;2022;Logisch;00;Ja;2023-08-29T00:00:00.000;2022-08-24T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;C;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSX3;Personenauto;HYUNDAI;I 10;20230309;20120309;647;MPV;5;ROOD;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080829;20080829;Geen verstrekking in Open Data;8494;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-03-09T00:00:00.000;2012-03-09T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSX4;Personenauto;HYUNDAI;I 10;20240302;20220607;753;MPV;5;ZWART;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080829;20080829;Geen verstrekking in Open Data;8899;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2023;Logisch;00;Ja;2024-03-02T00:00:00.000;2022-06-07T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GSZ7;Personenauto;HYUNDAI;I 10;20230323;20120302;753;MPV;5;ZWART;Niet geregistreerd;4;1086;900;1405;1000;400;700;20080829;20080829;Geen verstrekking in Open Data;8899;Ja;4;4;0;0;357;0;M1;r. dwarsbalk by voorzitting;1405;PA;e4*2001/116*0131*00;F5P11;M51AZ1;0;0.05;238;Nee;Nee;Nee;2105;0;2022;Logisch;00;Ja;2023-03-23T00:00:00.000;2012-03-02T00:00:00.000;2008-08-29T00:00:00.000;2008-08-29T00:00:00.000;B;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
01GTF4;Personenauto;HYUNDAI;TUCSON;20231122;20211127;5694;MPV;5;ZWART;Niet geregistreerd;4;1975;1437;2050;1537;500;1400;20060925;20080905;Geen verstrekking in Open Data;;Ja;4;4;0;0;433;0;M1;r. op dwarsbalk onder voorzitting;2050;;e4*2001/116*0087*03;AD;O;0;0.07;263;Nee;Nee;Nee;3450;0;2022;Geen oordeel;05;Ja;2023-11-22T00:00:00.000;2021-11-27T00:00:00.000;2006-09-25T00:00:00.000;2008-09-05T00:00:00.000;D;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;
