kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;bruto_bpm;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;zuinigheidsclassificatie;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_ondersteunende_snelheid;catalogusprijs;maximum_last_onder_de_vooras_sen_tezamen_koppeling;type_gasinstallatie;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd
01BNXZ;Bedrijfsauto;NISSAN;PRIMASTAR 1200 L2 H1 1.9 DCI 100;20230307;20111005;;gesloten opbouw;3;N.v.t.;N.v.t.;4;1870;1760;2940;1860;750;2000;20040615;20040615;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2940;;;;;0;0.04;350;Nee;Nee;Nee;4940;;2022;Logisch;00;Ja;2023-03-07T00:00:00.000;2011-10-05T00:00:00.000;2004-06-15T00:00:00.000;2004-06-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;0;;;;1180;2000;2000
01BPLJ;Bedrijfsauto;NISSAN;KUBISTAR 1.5 DCI 60KW;20230804;20221013;;gesloten opbouw;2;N.v.t.;N.v.t.;4;1461;1045;1680;1145;522;;20040730;20040730;Geen verstrekking in Open Data;Nee;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1680;;;;;0;0.05;260;Nee;Nee;Nee;2500;;2022;Onlogisch;04;Ja;2023-08-04T00:00:00.000;2022-10-13T00:00:00.000;2004-07-30T00:00:00.000;2004-07-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;0;;;;635;820;820
01BPPT;Bedrijfsauto;NISSAN;PATROL GR 3.0 DI TURBO HTP;20230219;20221120;;gesloten opbouw;2;N.v.t.;N.v.t.;4;2953;2265;2850;2365;750;;20040818;20040818;Geen verstrekking in Open Data;Ja;0;4;0;0;0;193;N1;tegen r. balk 135 cm a. vooras;2850;;;;;0;0.05;240;Ja;Nee;Nee;6350;;2022;Niet geregistreerd;NG;Nee;2023-02-19T00:00:00.000;2022-11-20T00:00:00.000;2004-08-18T00:00:00.000;2004-08-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;585;3500;3500
01BRDJ;Bedrijfsauto;NISSAN;PRIMASTAR 1000 L1 H1 1.9 DCI 100 DC;20231012;20130902;;gesloten opbouw;6;N.v.t.;N.v.t.;4;1870;1743;2700;1843;750;2000;20041008;20041008;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2700;;;;;0;0.04;310;Nee;Nee;Nee;4700;;2022;Logisch;00;Ja;2023-10-12T00:00:00.000;2013-09-02T00:00:00.000;2004-10-08T00:00:00.000;2004-10-08T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;957;2000;2000
01BRPR;Bedrijfsauto;NISSAN;KUBISTAR 1.5 DCI 48KW;20230923;20130131;;gesloten opbouw;2;N.v.t.;N.v.t.;4;1461;1045;1675;1145;522;;20041130;20041130;Geen verstrekking in Open Data;Ja;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1675;;;;;0;0.04;260;Nee;Nee;Nee;2500;;2022;Logisch;00;Ja;2023-09-23T00:00:00.000;2013-01-31T00:00:00.000;2004-11-30T00:00:00.000;2004-11-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;630;825;825
01BSKT;Bedrijfsauto;NISSAN;PRIMASTAR 1200 L1H2 2.0 16V;20230511;20221212;;gesloten opbouw;3;N.v.t.;N.v.t.;4;1998;1667;2885;1767;750;;20050304;20050304;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2885;;;;;0;0.05;310;Nee;Nee;Nee;4885;;2022;Logisch;00;Ja;2023-05-11T00:00:00.000;2022-12-12T00:00:00.000;2005-03-04T00:00:00.000;2005-03-04T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1218;2000;2000
01BSRZ;Bedrijfsauto;NISSAN;PICKUP KING CAB 2.5DI 4WD;20230814;20170814;;open wagen;2;N.v.t.;N.v.t.;4;2488;1750;2860;1850;750;;20050330;20050330;Geen verstrekking in Open Data;Ja;0;4;0;0;0;183;N1;tegen r. balk 135 cm a. vooras;2860;;;;;0;0.05;295;Nee;Nee;Nee;5860;;2022;Logisch;00;Ja;2023-08-14T00:00:00.000;2017-08-14T00:00:00.000;2005-03-30T00:00:00.000;2005-03-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1110;3000;3000
01BTBH;Bedrijfsauto;NISSAN;PATROL GR 3.0 DI TURBO WAGON VERHOOGD;20230506;20050506;;gesloten opbouw;2;N.v.t.;N.v.t.;4;2953;2400;3200;2500;750;;20050506;20050506;Geen verstrekking in Open Data;Ja;0;4;0;0;0;194;N1;tegen r. balk 135 cm a. vooras;3200;;;;;0;0.05;297;Nee;Nee;Nee;6700;;2022;Logisch;00;Ja;2023-05-06T00:00:00.000;2005-05-06T00:00:00.000;2005-05-06T00:00:00.000;2005-05-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;800;3500;3500
01BTFT;Bedrijfsauto;NISSAN;NISSAN TERRANO;20230628;20190812;;gesloten opbouw;7;N.v.t.;N.v.t.;4;2953;1810;2580;1910;750;;20050630;20050630;Geen verstrekking in Open Data;Ja;;4;;;;172;N1;tegen r. balk 120 cm a. vooras;2580;;;;;;0.06;265;Nee;Nee;Nee;5580;;2022;Logisch;00;Ja;2023-06-28T00:00:00.000;2019-08-12T00:00:00.000;2005-06-30T00:00:00.000;2005-06-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;0;;;;770;3000;3000
01BTLL;Bedrijfsauto;NISSAN;KUBISTAR 1.6 16V;20230616;20070619;;gesloten opbouw;2;N.v.t.;N.v.t.;4;1598;1035;1610;1135;517;;20050616;20050616;Geen verstrekking in Open Data;Ja;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1610;;;;;0;0.06;260;Nee;Nee;Nee;2500;;2022;Logisch;00;Ja;2023-06-16T00:00:00.000;2007-06-19T00:00:00.000;2005-06-16T00:00:00.000;2005-06-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;575;890;890
01BTVF;Bedrijfsauto;NISSAN;PRIMASTAR 1200 L2 H1 1.9 DCI 100 DC;20230705;20060624;;gesloten opbouw;6;N.v.t.;N.v.t.;4;1870;1769;2940;1869;750;2000;20050630;20050630;Geen verstrekking in Open Data;Nee;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2940;;;;;0;0.04;350;Nee;Nee;Nee;4940;;2022;Logisch;00;Ja;2023-07-05T00:00:00.000;2006-06-24T00:00:00.000;2005-06-30T00:00:00.000;2005-06-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1171;2000;2000
01BTVT;Bedrijfsauto;NISSAN;KUBISTAR 1.5 DCI 48KW;20230903;20200515;6126;gesloten opbouw;2;N.v.t.;N.v.t.;4;1461;1045;1675;1145;522;;20050705;20050705;Geen verstrekking in Open Data;Ja;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1675;;;;;0;0.04;260;Nee;Nee;Nee;2500;;2022;Logisch;00;Ja;2023-09-03T00:00:00.000;2020-05-15T00:00:00.000;2005-07-05T00:00:00.000;2005-07-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;630;825;825
01BVPX;Bedrijfsauto;NISSAN;PRIMASTAR 1000 L1 H1 1.9 DCI 82;20231011;20171101;7984;gesloten opbouw;3;N.v.t.;N.v.t.;4;1870;1675;2700;1775;750;;20060120;20060120;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2700;;;;;0;0.03;310;Nee;Nee;Nee;4700;;2022;Logisch;00;Ja;2023-10-11T00:00:00.000;2017-11-01T00:00:00.000;2006-01-20T00:00:00.000;2006-01-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1025;2000;2000
01BVRS;Bedrijfsauto;NISSAN;PRIMASTAR 1000 L1H1 2.5 DCI 135;20230714;20210414;9760;gesloten opbouw;3;N.v.t.;N.v.t.;4;2463;1710;2760;1810;750;;20060107;20060107;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2760;;;;;0;0.05;310;Nee;Nee;Nee;4760;;2022;Logisch;00;Ja;2023-07-14T00:00:00.000;2021-04-14T00:00:00.000;2006-01-07T00:00:00.000;2006-01-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1050;2000;2000
01BVSZ;Bedrijfsauto;NISSAN;KUBISTAR 1.5 DCI 48KW;20230211;20211015;5570;gesloten opbouw;2;N.v.t.;N.v.t.;4;1461;1045;1675;1145;522;;20051230;20051230;Geen verstrekking in Open Data;Ja;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1675;;;;;0;0.04;260;Nee;Nee;Nee;2500;;2022;Logisch;00;Ja;2023-02-11T00:00:00.000;2021-10-15T00:00:00.000;2005-12-30T00:00:00.000;2005-12-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;630;825;825
01BVVF;Bedrijfsauto;NISSAN;PRIMASTAR 1200 L2H1 2.5 DCI 135;20230708;20201113;10450;gesloten opbouw;3;N.v.t.;N.v.t.;4;2463;1736;3030;1836;750;2000;20060113;20060113;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;3030;;;;;0;0.05;350;Nee;Nee;Nee;5030;;2022;Logisch;00;Nee;2023-07-08T00:00:00.000;2020-11-13T00:00:00.000;2006-01-13T00:00:00.000;2006-01-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1294;2000;2000
01BXFK;Bedrijfsauto;NISSAN;PRIMASTAR 1000 L1 H1 1.9 DCI 100 DC;20230503;20201011;10869;gesloten opbouw;6;N.v.t.;N.v.t.;4;1870;1743;2700;1843;750;2000;20060228;20060228;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2700;;;;;0;0.04;310;Nee;Nee;Nee;4700;;2022;Logisch;00;Ja;2023-05-03T00:00:00.000;2020-10-11T00:00:00.000;2006-02-28T00:00:00.000;2006-02-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;957;2000;2000
01BXNR;Bedrijfsauto;NISSAN;KUBISTAR 1.5 DCI 50KW E4 GV;20230406;20210407;6002;gesloten opbouw;2;N.v.t.;N.v.t.;4;1461;1207;1830;1307;;;20060406;20060406;Geen verstrekking in Open Data;Ja;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1830;;;;;0;0.04;260;Nee;Nee;Nee;0;;2022;Logisch;00;Ja;2023-04-06T00:00:00.000;2021-04-07T00:00:00.000;2006-04-06T00:00:00.000;2006-04-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;623;;
01BZHJ;Bedrijfsauto;NISSAN;PATROL GR 3.0 DI TURBO WAGON;20231224;20101013;16449;gesloten opbouw;2;N.v.t.;N.v.t.;4;2953;2420;3200;2520;750;;20060701;20060701;Geen verstrekking in Open Data;Ja;0;4;0;0;0;194;N1;tegen r. balk 135 cm a. vooras;3200;;;;;0;0.05;297;Nee;Nee;Nee;6700;;2022;Logisch;00;Ja;2023-12-24T00:00:00.000;2010-10-13T00:00:00.000;2006-07-01T00:00:00.000;2006-07-01T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;780;3500;3500
01BZHK;Bedrijfsauto;NISSAN;PRIMASTAR 1000 L1 H1 1.9 DCI 100;20240113;20191216;8572;gesloten opbouw;3;N.v.t.;N.v.t.;4;1870;1675;2700;1775;750;2000;20060629;20060629;Geen verstrekking in Open Data;Ja;0;4;0;0;0;190;N1;op r. deurdorpel by voorzitting;2700;;;;;0;0.04;310;Nee;Nee;Nee;4700;;2023;Logisch;00;Ja;2024-01-13T00:00:00.000;2019-12-16T00:00:00.000;2006-06-29T00:00:00.000;2006-06-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1025;2000;2000
01BZNL;Bedrijfsauto;NISSAN;INTERSTAR 100.33-358 M Q;20220827;20221229;10096;gesloten opbouw;3;N.v.t.;N.v.t.;4;2463;1855;3300;1955;750;;20060811;20060811;Geen verstrekking in Open Data;Ja;0;4;0;0;0;199;N1;op r. deurdorpel by r. voorzitting;3300;;;;;0;0.04;358;Nee;Nee;Nee;5300;;2021;Logisch;00;Ja;2022-08-27T00:00:00.000;2022-12-29T00:00:00.000;2006-08-11T00:00:00.000;2006-08-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;1445;2000;2000
01BZNV;Bedrijfsauto;NISSAN;KUBISTAR 1.5 DCI 45KW E4;20240308;20210309;5327;gesloten opbouw;2;N.v.t.;N.v.t.;4;1461;1037;1675;1137;518;;20060810;20060810;Geen verstrekking in Open Data;Ja;0;4;0;0;0;167;N1;onder r. voorzitting op dwarsbalk;1675;;;;;0;0.04;260;Nee;Nee;Nee;2500;;2023;Logisch;00;Ja;2024-03-08T00:00:00.000;2021-03-09T00:00:00.000;2006-08-10T00:00:00.000;2006-08-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;638;825;825
01BZXF;Bedrijfsauto;NISSAN;NAVARA 2.5 DCI DOUBLE CAB VAN 4WD AUT.;20231212;20201230;16208;open wagen;5;N.v.t.;N.v.t.;4;2488;2075;2805;2175;750;3000;20061031;20061031;Geen verstrekking in Open Data;Ja;0;4;0;0;0;185;N1;tegen r. balk 135 cm a. vooras;2805;;;;;0;0.06;341;Nee;Nee;Nee;5805;;2022;Logisch;00;Ja;2023-12-12T00:00:00.000;2020-12-30T00:00:00.000;2006-10-31T00:00:00.000;2006-10-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;730;3000;3000
01DFTB;Personenauto;NISSAN;NISSAN ALMERA;20240223;20221220;3228;sedan;5;ROOD;Niet geregistreerd;4;1392;1080;1595;1180;450;850;19990831;19990831;Geen verstrekking in Open Data;Ja;4;4;0;0;434;0;M1;r. tegen schutbord onder motorkap;1595;;e1*93/81*0025*03;F;F8;1;0.05;254;Nee;Nee;Nee;2445;0;2023;Logisch;00;Ja;2024-02-23T00:00:00.000;2022-12-20T00:00:00.000;1999-08-31T00:00:00.000;1999-08-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DGXH;Personenauto;NISSAN;NISSAN MICRA;20230708;20180627;1942;hatchback;5;GEEL;Niet geregistreerd;4;1275;840;1360;940;310;750;19990819;19990819;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1360;;e11*93/81*0021*05;C;C07;1;0.06;236;Nee;Nee;Nee;2110;0;2022;Onlogisch;04;Ja;2023-07-08T00:00:00.000;2018-06-27T00:00:00.000;1999-08-19T00:00:00.000;1999-08-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DHGZ;Personenauto;NISSAN;NISSAN MICRA;20230817;19990817;2143;hatchback;5;BLAUW;Niet geregistreerd;4;1275;845;1360;945;310;750;19990817;19990817;Geen verstrekking in Open Data;Ja;4;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1360;;e11*93/81*0021*05;D;D07;1;0.06;236;Nee;Nee;Nee;2110;0;2022;Onlogisch;04;Ja;2023-08-17T00:00:00.000;1999-08-17T00:00:00.000;1999-08-17T00:00:00.000;1999-08-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DLJX;Personenauto;NISSAN;SUNNY 2.0 GTI-R;20000915;19990917;7599;hatchback;;ZWART;Niet geregistreerd;4;1998;1220;1650;1320;610;1560;19911119;19990917;Geen verstrekking in Open Data;Nee;2;4;0;0;0;0;M1;r. tegen schutbord onder motorkap;1650;;;;;0;0.12;243;Nee;Nee;Nee;0;;;Niet geregistreerd;NG;Ja;2000-09-15T00:00:00.000;1999-09-17T00:00:00.000;1991-11-19T00:00:00.000;1999-09-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DLLH;Personenauto;NISSAN;NISSAN MICRA;20230322;20211210;2030;hatchback;5;ROOD;Niet geregistreerd;4;1275;840;1360;940;310;750;19990930;19990930;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1360;;e11*93/81*0021*05;C;C07;1;0.06;236;Nee;Nee;Nee;2110;0;2022;Logisch;00;Ja;2023-03-22T00:00:00.000;2021-12-10T00:00:00.000;1999-09-30T00:00:00.000;1999-09-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DLTF;Personenauto;NISSAN;NISSAN PRIMERA;20231011;20221114;6566;hatchback;5;ROOD;Niet geregistreerd;4;1998;1260;1795;1360;550;1300;19990928;19990928;Geen verstrekking in Open Data;Ja;4;4;0;0;452;0;M1;r. tegen schutbord onder motorkap;1795;;e11*93/81*0060*04;G;G05;1;0.08;260;Nee;Nee;Nee;3095;0;2022;Logisch;00;Ja;2023-10-11T00:00:00.000;2022-11-14T00:00:00.000;1999-09-28T00:00:00.000;1999-09-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DPJF;Personenauto;NISSAN;NISSAN MICRA;20231020;19991020;2534;hatchback;5;BLAUW;Niet geregistreerd;4;1275;855;1385;955;310;650;19991020;19991020;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1385;;e11*93/81*0021*05;C;C08;1;0.06;236;Nee;Nee;Nee;2035;0;2023;Logisch;00;Ja;2023-10-20T00:00:00.000;1999-10-20T00:00:00.000;1999-10-20T00:00:00.000;1999-10-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DPSF;Personenauto;NISSAN;NISSAN ALMERA;20231027;19991021;3618;hatchback;5;BLAUW;Niet geregistreerd;4;1597;1090;1625;1190;500;1130;19991021;19991021;Geen verstrekking in Open Data;Ja;2;4;0;0;414;0;M1;r. tegen schutbord onder motorkap;1625;;e1*93/81*0025*03;G;G4;1;0.06;254;Nee;Nee;Nee;2755;0;2022;Geen oordeel;07;Ja;2023-10-27T00:00:00.000;1999-10-21T00:00:00.000;1999-10-21T00:00:00.000;1999-10-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
01DRVP;Personenauto;NISSAN;NISSAN MICRA;20231109;20151006;2439;hatchback;5;GRIJS;Niet geregistreerd;4;998;835;1355;935;310;450;19991109;19991109;Geen verstrekking in Open Data;Ja;2;4;0;0;372;0;M1;r. tegen schutbord onder motorkap;1355;;e11*93/81*0021*05;A;A06;1;0.04;236;Nee;Nee;Nee;1805;0;2022;Logisch;00;Ja;2023-11-09T00:00:00.000;2015-10-06T00:00:00.000;1999-11-09T00:00:00.000;1999-11-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;;;;;;;
